Object ID,Department,Object Date,Continent,Tags,Link Resource
69,American Decorative Arts,18,An,Medallions|Butterflies|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/69
46,American Decorative Arts,18,An,Medallions|Butterflies|Leaves,http://www.metmuseum.org/art/collection/search/46
179,American Decorative Arts,18,Na,Men|Butterflies|Roses|Trees,http://www.metmuseum.org/art/collection/search/179
184,American Decorative Arts,18,Na,Men|Unicorns|Peacocks|Dogs|Frogs|Butterflies|Snails|Lions|Monkeys|Human Figures|Birds|Elephants,http://www.metmuseum.org/art/collection/search/184
191,American Decorative Arts,18,Na,Men|Women|Butterflies|Dining|Birds|Deer|Lions,http://www.metmuseum.org/art/collection/search/191
96,American Decorative Arts,18,An,Men|Women|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/96
43,American Decorative Arts,18,Na,Men|Women|Butterflies|Landscapes,http://www.metmuseum.org/art/collection/search/43
77,American Decorative Arts,18,An,Musical Instruments|Birds|Vegetables|Butterflies,http://www.metmuseum.org/art/collection/search/77
94,American Decorative Arts,18,An,Musical Instruments|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/94
259,American Decorative Arts,18,Na,Ornament|Butterflies,http://www.metmuseum.org/art/collection/search/259
70,American Decorative Arts,18,An,Owls|Butterflies|Flowers|Plants|Leaves,http://www.metmuseum.org/art/collection/search/70
79,American Decorative Arts,18,Eu,Peacocks|Butterflies,http://www.metmuseum.org/art/collection/search/79
171,American Decorative Arts,18,Eu,Pheasants|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/171
108,American Decorative Arts,18,Na,Pocket Watches|Butterflies,http://www.metmuseum.org/art/collection/search/108
351,American Decorative Arts,18,Na,Profiles|Women|Butterflies,http://www.metmuseum.org/art/collection/search/351
347,American Decorative Arts,18,Na,Profiles|Women|Butterflies,http://www.metmuseum.org/art/collection/search/347
343,American Decorative Arts,18,Na,Profiles|Women|Butterflies,http://www.metmuseum.org/art/collection/search/343
341,American Decorative Arts,18,Na,Profiles|Women|Butterflies,http://www.metmuseum.org/art/collection/search/341
304,American Decorative Arts,18,Na,Profiles|Women|Butterflies,http://www.metmuseum.org/art/collection/search/304
267,American Decorative Arts,18,Na,Putti|Bacchus|Butterflies|Drinking,http://www.metmuseum.org/art/collection/search/267
71,American Decorative Arts,18,An,Robes|Butterflies,http://www.metmuseum.org/art/collection/search/71
64,American Decorative Arts,18,Na,Robes|Butterflies,http://www.metmuseum.org/art/collection/search/64
72,American Decorative Arts,18,Na,Robes|Butterflies|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/72
68,American Decorative Arts,18,An,Robes|Butterflies|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/68
74,American Decorative Arts,18,An,Robes|Butterflies|Peonies,http://www.metmuseum.org/art/collection/search/74
65,American Decorative Arts,18,Na,Shoes|Butterflies,http://www.metmuseum.org/art/collection/search/65
193778,European Sculpture and Decorative Arts,18,An,Snails,http://www.metmuseum.org/art/collection/search/193778
57284,Asian Art,18,An,Snails,http://www.metmuseum.org/art/collection/search/57284
205844,European Sculpture and Decorative Arts,18,An,Snails,http://www.metmuseum.org/art/collection/search/205844
34642,Arms and Armor,18,An,Snails|Flowers,http://www.metmuseum.org/art/collection/search/34642
34736,Arms and Armor,18,An,Snails|Leaves,http://www.metmuseum.org/art/collection/search/34736
208,American Decorative Arts,18,Na,Snails|Rabbits|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/208
29449,Arms and Armor,18,An,Snails|Shells,http://www.metmuseum.org/art/collection/search/29449
25772,Arms and Armor,18,An,Snails|Spiders,http://www.metmuseum.org/art/collection/search/25772
35143,Arms and Armor,18,An,Spiders,http://www.metmuseum.org/art/collection/search/35143
34685,Arms and Armor,18,An,Spiders,http://www.metmuseum.org/art/collection/search/34685
117,American Decorative Arts,18,Na,Towers|Butterflies,http://www.metmuseum.org/art/collection/search/117
215,American Decorative Arts,18,Na,Unicorns|Peacocks|Camels|Deer|Dogs|Goats|Butterflies|Snails|Squirrels|Birds|Fruit|Fish|Trees,http://www.metmuseum.org/art/collection/search/215
252,American Decorative Arts,18,Na,Utilitarian Objects|Soldiers|Butterflies|Feathers|Leaves,http://www.metmuseum.org/art/collection/search/252
329,American Decorative Arts,18,An,Women|Butterflies,http://www.metmuseum.org/art/collection/search/329
335,American Decorative Arts,18,Na,Women|Butterflies,http://www.metmuseum.org/art/collection/search/335
334,American Decorative Arts,18,Na,Women|Butterflies,http://www.metmuseum.org/art/collection/search/334
49,American Decorative Arts,18,An,Women|Butterflies,http://www.metmuseum.org/art/collection/search/49
339,American Decorative Arts,18,Na,Women|Butterflies,http://www.metmuseum.org/art/collection/search/339
322,American Decorative Arts,18,Na,Women|Butterflies,http://www.metmuseum.org/art/collection/search/322
199,American Decorative Arts,18,Na,Women|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/199
38,American Decorative Arts,18,Eu,Women|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/38
93,American Decorative Arts,18,Na,Women|Butterflies|Flowers|Bottles,http://www.metmuseum.org/art/collection/search/93
192,American Decorative Arts,18,Na,Women|Pan|Birds|Butterflies,http://www.metmuseum.org/art/collection/search/192
70331,Asian Art,19,An,Animals|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/70331
238,American Decorative Arts,19,Na,Animals|Butterflies|Landscapes|Trees,http://www.metmuseum.org/art/collection/search/238
57916,Asian Art,19,An,Animals|Insects,http://www.metmuseum.org/art/collection/search/57916
299,American Decorative Arts,19,Na,Apples|Butterflies,http://www.metmuseum.org/art/collection/search/299
74368,Asian Art,19,An,Beads|Dragonflies,http://www.metmuseum.org/art/collection/search/74368
121480,Costume Institute,19,An,Bees,http://www.metmuseum.org/art/collection/search/121480
54292,Asian Art,19,An,Bees,http://www.metmuseum.org/art/collection/search/54292
675896,Egyptian Art,19,Af,Bees,http://www.metmuseum.org/art/collection/search/675896
675898,Egyptian Art,19,Af,Bees,http://www.metmuseum.org/art/collection/search/675898
5594,American Decorative Arts,19,Na,Bees,http://www.metmuseum.org/art/collection/search/5594
114715,Costume Institute,19,An,Bees|Butterflies|Dragonflies|Scorpions,http://www.metmuseum.org/art/collection/search/114715
58891,Asian Art,19,An,Bees|Dragonflies|Flowers,http://www.metmuseum.org/art/collection/search/58891
187733,European Sculpture and Decorative Arts,19,An,Bees|Flowers,http://www.metmuseum.org/art/collection/search/187733
430978,Drawings and Prints,19,An,Bees|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/430978
53687,Asian Art,19,An,Bees|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/53687
58338,Asian Art,19,An,Bees|Leaves,http://www.metmuseum.org/art/collection/search/58338
57306,Asian Art,19,An,Bees|Monkeys,http://www.metmuseum.org/art/collection/search/57306
40010,Asian Art,19,An,Bees|Monkeys|Trees,http://www.metmuseum.org/art/collection/search/40010
26154,Arms and Armor,19,An,Bells,http://www.metmuseum.org/art/collection/search/26154
287,American Decorative Arts,19,Eu,Birds|Books|Butterflies|Squirrels|Leaves,http://www.metmuseum.org/art/collection/search/287
55056,Asian Art,19,An,Birds|Butterflies,http://www.metmuseum.org/art/collection/search/55056
237758,European Sculpture and Decorative Arts,19,An,Birds|Butterflies,http://www.metmuseum.org/art/collection/search/237758
157442,Costume Institute,19,An,Birds|Butterflies,http://www.metmuseum.org/art/collection/search/157442
156703,Costume Institute,19,An,Birds|Butterflies,http://www.metmuseum.org/art/collection/search/156703
2549,American Decorative Arts,19,As,Birds|Butterflies,http://www.metmuseum.org/art/collection/search/2549
201261,European Sculpture and Decorative Arts,19,An,Birds|Butterflies,http://www.metmuseum.org/art/collection/search/201261
68704,Asian Art,19,An,Birds|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/68704
68765,Asian Art,19,An,Birds|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/68765
54069,Asian Art,19,An,Birds|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/54069
877,American Decorative Arts,19,As,Birds|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/877
2458,American Decorative Arts,19,As,Birds|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/2458
2459,American Decorative Arts,19,As,Birds|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/2459
2463,American Decorative Arts,19,As,Birds|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/2463
2464,American Decorative Arts,19,As,Birds|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/2464
3334,American Decorative Arts,19,As,Birds|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/3334
6327,American Decorative Arts,19,As,Birds|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/6327
6330,American Decorative Arts,19,As,Birds|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/6330
6553,American Decorative Arts,19,As,Birds|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/6553
6585,American Decorative Arts,19,As,Birds|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/6585
6586,American Decorative Arts,19,As,Birds|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/6586
201267,European Sculpture and Decorative Arts,19,An,Birds|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/201267
227816,European Sculpture and Decorative Arts,19,An,Birds|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/227816
24,American Decorative Arts,19,Na,Birds|Butterflies|Flowers|Bamboo,http://www.metmuseum.org/art/collection/search/24
406633,Drawings and Prints,19,An,Birds|Butterflies|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/406633
8800,American Decorative Arts,19,As,Birds|Butterflies|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/8800
106,American Decorative Arts,19,Na,Birds|Butterflies|Plants,http://www.metmuseum.org/art/collection/search/106
54694,Asian Art,19,An,Birds|Butterflies|Roses,http://www.metmuseum.org/art/collection/search/54694
180,American Decorative Arts,19,Na,Birds|Fans|Butterflies|Roses|Trees,http://www.metmuseum.org/art/collection/search/180
279,American Decorative Arts,19,An,Birds|Fish|Butterflies|Leaves,http://www.metmuseum.org/art/collection/search/279
222,American Decorative Arts,19,Na,Birds|Frogs|Butterflies,http://www.metmuseum.org/art/collection/search/222
3571,American Decorative Arts,19,Na,Birds|Fruit|Butterflies|Leaves,http://www.metmuseum.org/art/collection/search/3571
421790,Drawings and Prints,19,An,Birds|Insects,http://www.metmuseum.org/art/collection/search/421790
58802,Asian Art,19,An,Birds|Insects,http://www.metmuseum.org/art/collection/search/58802
199053,European Sculpture and Decorative Arts,19,An,Birds|Insects,http://www.metmuseum.org/art/collection/search/199053
199276,European Sculpture and Decorative Arts,19,An,Birds|Insects,http://www.metmuseum.org/art/collection/search/199276
228,American Decorative Arts,19,Na,Birds|Insects|Bees|Butterflies,http://www.metmuseum.org/art/collection/search/228
22866,Arms and Armor,19,An,Birds|Insects|Butterflies,http://www.metmuseum.org/art/collection/search/22866
199239,European Sculpture and Decorative Arts,19,An,Birds|Insects|Butterflies,http://www.metmuseum.org/art/collection/search/199239
194,American Decorative Arts,19,An,Birds|Insects|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/194
227,American Decorative Arts,19,Na,Birds|Insects|Butterflies|Plants,http://www.metmuseum.org/art/collection/search/227
156525,Costume Institute,19,An,Birds|Insects|Flowers,http://www.metmuseum.org/art/collection/search/156525
51619,Asian Art,19,An,Birds|Insects|Flowers,http://www.metmuseum.org/art/collection/search/51619
70246,Asian Art,19,An,Birds|Insects|Flowers,http://www.metmuseum.org/art/collection/search/70246
227648,European Sculpture and Decorative Arts,19,An,Birds|Insects|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/227648
307895,"Arts of Africa, Oceania, and the Americas",19,As,Birds|Insects|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/307895
351532,Drawings and Prints,19,An,Birds|Insects|Leaves,http://www.metmuseum.org/art/collection/search/351532
68754,Asian Art,19,An,Birds|Insects|Leaves,http://www.metmuseum.org/art/collection/search/68754
54673,Asian Art,19,An,Birds|Insects|Leaves|Trees,http://www.metmuseum.org/art/collection/search/54673
127,American Decorative Arts,19,Eu,Birds|Profiles|Insects|Butterflies,http://www.metmuseum.org/art/collection/search/127
209,American Decorative Arts,19,Na,Birds|Rabbits|Snakes|Men|Female Nudes|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/209
272,American Decorative Arts,19,Na,Birds|Soldiers|Butterflies,http://www.metmuseum.org/art/collection/search/272
214,American Decorative Arts,19,Na,Birds|Unicorns|Deer|Dogs|Frogs|Butterflies|Lions|Rabbits|Squirrels|Men|Women|Angels|Abraham,http://www.metmuseum.org/art/collection/search/214
185,American Decorative Arts,19,Na,Birds|Women|Butterflies|Snails|Flowers,http://www.metmuseum.org/art/collection/search/185
355,American Decorative Arts,19,Na,Books|Boys|Butterflies|Candles,http://www.metmuseum.org/art/collection/search/355
284,American Decorative Arts,19,Na,Books|Butterflies|Flowers|Vines,http://www.metmuseum.org/art/collection/search/284
57685,Asian Art,19,An,Books|Butterflies|Leaves,http://www.metmuseum.org/art/collection/search/57685
288,American Decorative Arts,19,Eu,Books|Butterflies|Snails|Flowers,http://www.metmuseum.org/art/collection/search/288
57828,Asian Art,19,An,Books|Butterflies|Trees,http://www.metmuseum.org/art/collection/search/57828
57570,Asian Art,19,An,Books|Frogs|Insects|Leaves,http://www.metmuseum.org/art/collection/search/57570
236,American Decorative Arts,19,Na,Boys|Butterflies,http://www.metmuseum.org/art/collection/search/236
29,American Decorative Arts,19,Na,Boys|Women|Butterflies|Flowers|Vases,http://www.metmuseum.org/art/collection/search/29
46498,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/46498
120672,Costume Institute,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/120672
121488,Costume Institute,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/121488
156027,Costume Institute,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/156027
429900,Drawings and Prints,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/429900
120577,Costume Institute,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/120577
120609,Costume Institute,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/120609
112715,Costume Institute,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/112715
117630,Costume Institute,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/117630
122439,Costume Institute,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/122439
118755,Costume Institute,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/118755
101282,Costume Institute,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/101282
121643,Costume Institute,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/121643
361872,Drawings and Prints,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/361872
386373,Drawings and Prints,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/386373
156961,Costume Institute,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/156961
25187,Arms and Armor,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/25187
26872,Arms and Armor,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/26872
35073,Arms and Armor,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/35073
35082,Arms and Armor,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/35082
41736,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/41736
53813,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/53813
54043,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/54043
54139,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/54139
54140,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/54140
54141,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/54141
54143,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/54143
54144,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/54144
58479,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/58479
58714,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/58714
58736,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/58736
60198,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/60198
60200,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/60200
60937,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/60937
67558,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/67558
67888,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/67888
68670,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/68670
68690,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/68690
68691,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/68691
68761,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/68761
69409,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/69409
69413,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/69413
70476,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/70476
70478,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/70478
70562,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/70562
70689,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/70689
70711,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/70711
70712,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/70712
72194,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/72194
141470,Costume Institute,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/141470
216127,European Sculpture and Decorative Arts,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/216127
217570,European Sculpture and Decorative Arts,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/217570
25730,Arms and Armor,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/25730
25723,Arms and Armor,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/25723
20093,American Decorative Arts,19,Na,Butterflies,http://www.metmuseum.org/art/collection/search/20093
57194,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/57194
169191,Costume Institute,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/169191
226654,European Sculpture and Decorative Arts,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/226654
56562,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/56562
57951,Asian Art,19,An,Butterflies,http://www.metmuseum.org/art/collection/search/57951
59862,Asian Art,19,An,Butterflies|Bamboo|Vases,http://www.metmuseum.org/art/collection/search/59862
17662,American Decorative Arts,19,Na,Butterflies|Birds,http://www.metmuseum.org/art/collection/search/17662
6582,American Decorative Arts,19,As,Butterflies|Birds|Flowers,http://www.metmuseum.org/art/collection/search/6582
7261,American Decorative Arts,19,As,Butterflies|Birds|Flowers,http://www.metmuseum.org/art/collection/search/7261
7266,American Decorative Arts,19,As,Butterflies|Birds|Flowers,http://www.metmuseum.org/art/collection/search/7266
7311,American Decorative Arts,19,As,Butterflies|Birds|Flowers,http://www.metmuseum.org/art/collection/search/7311
41582,Asian Art,19,An,Butterflies|Bottles,http://www.metmuseum.org/art/collection/search/41582
41685,Asian Art,19,An,Butterflies|Bottles,http://www.metmuseum.org/art/collection/search/41685
49640,Asian Art,19,An,Butterflies|Dishes,http://www.metmuseum.org/art/collection/search/49640
52505,Asian Art,19,An,Butterflies|Dishes,http://www.metmuseum.org/art/collection/search/52505
70189,Asian Art,19,An,Butterflies|Dragonflies,http://www.metmuseum.org/art/collection/search/70189
17779,American Decorative Arts,19,An,Butterflies|Dragonflies|Birds,http://www.metmuseum.org/art/collection/search/17779
234,American Decorative Arts,19,Na,Butterflies|Dragonflies|Insects,http://www.metmuseum.org/art/collection/search/234
14506,American Decorative Arts,19,Na,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/14506
228396,European Sculpture and Decorative Arts,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/228396
228431,European Sculpture and Decorative Arts,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/228431
228679,European Sculpture and Decorative Arts,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/228679
381609,Drawings and Prints,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/381609
381610,Drawings and Prints,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/381610
381611,Drawings and Prints,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/381611
381612,Drawings and Prints,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/381612
412718,Drawings and Prints,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/412718
412754,Drawings and Prints,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/412754
412756,Drawings and Prints,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/412756
708084,Drawings and Prints,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/708084
83195,Asian Art,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/83195
168568,Costume Institute,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/168568
459549,Robert Lehman Collection,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/459549
28018,Arms and Armor,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/28018
29513,Arms and Armor,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/29513
30035,Arms and Armor,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/30035
58133,Asian Art,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/58133
58277,Asian Art,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/58277
58289,Asian Art,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/58289
58659,Asian Art,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/58659
58801,Asian Art,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/58801
68733,Asian Art,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/68733
68741,Asian Art,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/68741
70402,Asian Art,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/70402
70458,Asian Art,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/70458
70473,Asian Art,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/70473
70477,Asian Art,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/70477
70479,Asian Art,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/70479
70563,Asian Art,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/70563
70647,Asian Art,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/70647
209901,European Sculpture and Decorative Arts,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/209901
228439,European Sculpture and Decorative Arts,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/228439
228548,European Sculpture and Decorative Arts,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/228548
386438,Drawings and Prints,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/386438
69984,Asian Art,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/69984
229283,European Sculpture and Decorative Arts,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/229283
460937,Robert Lehman Collection,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/460937
205289,European Sculpture and Decorative Arts,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/205289
390405,Drawings and Prints,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/390405
671527,European Sculpture and Decorative Arts,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/671527
16297,American Decorative Arts,19,Na,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/16297
211337,European Sculpture and Decorative Arts,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/211337
13883,American Decorative Arts,19,Na,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/13883
223157,European Sculpture and Decorative Arts,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/223157
227294,European Sculpture and Decorative Arts,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/227294
69538,Asian Art,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/69538
29514,Arms and Armor,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/29514
61942,Asian Art,19,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/61942
68676,Asian Art,19,An,Butterflies|Flowers|Birds,http://www.metmuseum.org/art/collection/search/68676
68764,Asian Art,19,An,Butterflies|Flowers|Birds,http://www.metmuseum.org/art/collection/search/68764
63049,Asian Art,19,An,Butterflies|Flowers|Bottles,http://www.metmuseum.org/art/collection/search/63049
41614,Asian Art,19,An,Butterflies|Flowers|Bottles,http://www.metmuseum.org/art/collection/search/41614
68594,Asian Art,19,An,Butterflies|Flowers|Human Figures|Animals,http://www.metmuseum.org/art/collection/search/68594
139,American Decorative Arts,19,Eu,Butterflies|Flowers|Jugs,http://www.metmuseum.org/art/collection/search/139
366084,Drawings and Prints,19,An,Butterflies|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/366084
366085,Drawings and Prints,19,An,Butterflies|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/366085
53597,Asian Art,19,An,Butterflies|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/53597
57832,Asian Art,19,An,Butterflies|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/57832
70332,Asian Art,19,An,Butterflies|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/70332
228680,European Sculpture and Decorative Arts,19,An,Butterflies|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/228680
232,American Decorative Arts,19,Na,Butterflies|Flowers|Leaves|Insignia,http://www.metmuseum.org/art/collection/search/232
140,American Decorative Arts,19,Eu,Butterflies|Flowers|Leaves|Jugs,http://www.metmuseum.org/art/collection/search/140
49867,Asian Art,19,An,Butterflies|Flowers|Leaves|Saucers,http://www.metmuseum.org/art/collection/search/49867
46049,Asian Art,19,An,Butterflies|Flowers|Leaves|Vases,http://www.metmuseum.org/art/collection/search/46049
40812,Asian Art,19,An,Butterflies|Flowers|Plants|Trays,http://www.metmuseum.org/art/collection/search/40812
48676,Asian Art,19,An,Butterflies|Flowers|Plants|Vases,http://www.metmuseum.org/art/collection/search/48676
236065,European Sculpture and Decorative Arts,19,An,Butterflies|Flowers|Teapots,http://www.metmuseum.org/art/collection/search/236065
42075,Asian Art,19,An,Butterflies|Flowers|Teapots,http://www.metmuseum.org/art/collection/search/42075
58336,Asian Art,19,An,Butterflies|Flowers|Trays,http://www.metmuseum.org/art/collection/search/58336
1035,American Decorative Arts,19,As,Butterflies|Flowers|Trees,http://www.metmuseum.org/art/collection/search/1035
112,American Decorative Arts,19,Na,Butterflies|Flowers|Tureens,http://www.metmuseum.org/art/collection/search/112
70511,Asian Art,19,An,Butterflies|Flowers|Vases,http://www.metmuseum.org/art/collection/search/70511
13006,American Decorative Arts,19,An,Butterflies|Fruit|Flowers|Still Life,http://www.metmuseum.org/art/collection/search/13006
132,American Decorative Arts,19,Na,Butterflies|Grotesques|Women|Cornucopia,http://www.metmuseum.org/art/collection/search/132
45353,Asian Art,19,An,Butterflies|Leaves,http://www.metmuseum.org/art/collection/search/45353
